OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
70108,RICKY ROCKETS FUEL CENTER,SR-50 & SR-83,Midlothian,IL,291,3.099,41.62553,-87.71779
70111,KWIK TRIP #557,"I-39, EXIT 126 & CR-V",De Forest,WI,420,3.31066666,43.25267,-89.34479
70117,RUTTERS #72,"I-81, EXIT 16 & US-30",Saint Thomas,PA,70,4.399,48.62178,-97.44892
70118,SPEEDWAY #7118,US-41,Smyrna,TN,460,3.01566666,35.95853,-86.49771
70122,Circle K #2709301,SR-67,Decatur,AL,615,3.899,34.57712,-87.01818
70124,TA Express Lamar,US-50/385,Lamar,CO,525,3.439,38.09322,-102.61962
70125,SPEEDWAY #7391,I-76 EXIT 232,North Lima,OH,305,3.699,40.96454,-80.65154
70126,SPEEDWAY #3535,"I-71,EXIT 165 & SR-97",Bellville,OH,315,3.599,40.62197,-82.51133
70127,SPEEDWAY #2929,"US-22, US-119",New Alexandria,PA,165,3.97233333,40.39841,-79.42254
70128,CIRCLE K #4703913,"I-40 E, EXIT 87",Jackson,TN,460,3.349,35.68111,-88.73957
70130,SIDE TRACK,SR-57,Wrightsville,GA,85,3.31566666,32.73305,-82.72874
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.349,41.90461,-88.0279
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,41.90461,-88.0279
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.349,41.90461,-88.0279
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,41.90461,-88.0279
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,41.90461,-88.0279
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,41.90461,-88.0279
70135,KUM & GO #1455,"I-44, EXIT 130",Lebanon,MO,535,3.09233333,37.67601,-92.65871
70136,FUEL CITY SAGINAW,CR-156,Fort Worth,TX,630,2.96566666,33.19217,-96.68316
70137,RUTTERS #8,"I-83, EXIT 14 & SR-182",York,PA,70,4.199,39.99393,-76.7352
70140,CASEYS #3593,SR-7 & US-50,North Vernon,IN,375,3.59233333,39.00413,-85.62734
70142,ONVO TRAVEL PLAZA - AVIS,"US-220, EXIT 118",Avis,PA,138,3.539,41.18478,-77.30554
70143,KWIK TRIP #104,"I-94, HWY-24, EXIT 178",Clearwater,MN,448,3.27733333,47.52944,-95.39559
70144,LOVES TRAVEL STOP #635,"I-49, EXIT 24 & SR-282",Alma,AR,645,3.459,35.54363,-94.23132
70145,MAVERIK COUNTRY STORE #578,US-26 & US-91,Idaho Falls,ID,825,3.40233333,43.60875,-111.80199
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.969,47.65355,-117.40688
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.989,47.65355,-117.40688
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.979,47.65355,-117.40688
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.999,47.65355,-117.40688
70150,LOVES TRAVEL STOP #704,"I-29, EXIT 35B & US-34",Pacific Junction,IA,319,3.789,41.04501,-95.82214
70151,LOVES TRAVEL STOP #721,"I-45, EXIT 246 & FM-1183",Ennis,TX,630,3.03566666,32.27511,-96.57172
70154,Stinker,"US-34, CR-56",Kersey,CO,800,3.499,40.39179,-104.54829
70155,MARATHON,"US-24, I-96 EXIT 179",Redford,MI,549,4.999,41.37931,-81.52523
70156,MAVERIK COUNTRY STORE #348,"US-91, SR-130",Cedar City,UT,791,3.45233333,37.67899,-113.06179
70157,LOVES TRAVEL STOP #702,US-63,Waterloo,IA,565,3.769,42.47739,-92.3864
70158,FLYING J #1068,"I-26, EXIT 194 & SR-16",Summerville,SC,42,3.509,33.08085,-80.20887
70159,LOVES TRAVEL STOP #717,US-460 & SR-156,Disputanta,VA,180,3.56233333,37.10783,-77.32535
70160,COMMON CENTS #212,I-90 & SR-337,Sheridan,WY,836,3.56066666,44.82063,-106.95654
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.25704369,49.56743,-97.18877
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.26677228,49.56743,-97.18877
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.26740146,49.56743,-97.18877
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.25798323,49.56743,-97.18877
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.26017709,49.56743,-97.18877
70161,FLYING J #839,HWY 75 & PR-305,Ste Agathe,MB,900,4.25892318,49.56743,-97.18877
70162,PILOT #1049,US-58,Suffolk,VA,130,3.899,36.7218,-76.63989
70163,KWIK TRIP #598,SR-23,Paynesville,MN,451,3.399,45.37535,-94.73406
70164,ONVO TRAVEL PLAZA - BLAKESLEE,I-80 EXIT 284,Blakeslee,PA,200,3.56566666,41.07667,-75.58355
70168,KWIK TRIP #575,CR-75,Saint Joseph,MN,451,3.30233333,45.56844,-94.32618
70169,ROCKING Oil,SR-21,Caldwell,TX,670,3.099,30.46286,-96.77735
70170,LOVES TRAVEL STOP #716,SR-3005,Elizabethtown,KY,460,3.599,37.70393,-85.90719
70171,CITGO HERITAGE RIDGE,US-151 & SR-26,Waupun,WI,582,3.14733333,43.63539,-88.72475
70172,MACH 1 #3,I-57 & SR-14,Benton,IL,540,3.599,38.00314,-88.92061
70172,MACH 1 #3,I-57 & SR-14,Benton,IL,540,3.379,38.00314,-88.92061
70174,LOVES TRAVEL STOP #701,"I-69, EXIT 176",Capac,MI,342,3.949,42.98756,-82.93538
70176,MAVERIK COUNTRY STORE #565,I-84,Boise,ID,785,3.39566666,43.58957,-116.27323
70177,MAVERIK COUNTRY STORE #497,US-160 & SR-145,Cortez,CO,614,3.41566666,37.34866,-108.58281
70179,WORKMANS TRAVEL CENTER,"I-49, EXIT 78 & SR-264",Lowell,AR,645,3.40233333,36.25396,-94.13682
70180,Gulf,SR-83,Bensenville,IL,297,3.099,41.97638,-87.95912
70180,Gulf,SR-83,Bensenville,IL,297,3.059,41.97638,-87.95912
70181,CIRCLE K #2723778,US-501 & SR-78/CR-1303,Sanford,NC,177,3.049,35.45459,-79.15683
70182,SHELL,US-169,Blue Earth,MN,425,3.299,43.64132,-94.09094
70183,PILOT # 1134,US-285 & CR-652,Orla,TX,593,3.759,29.22296,-98.97232
70185,PILOT # 1147,SR-302,Kermit,TX,710,3.25566666,31.84806,-103.08441
70187,PILOT # 1146,I-20 & SR-17,Pecos,TX,710,3.46566666,31.39775,-103.49109
70188,KUM & GO #0890,I-44 (WESTBOUND),Vinita,OK,560,3.059,36.6281,-95.13916
70189,HUDSON IRVING 24,SR-3A,Hudson,NH,34,3.799,52.36451,4.85413
70190,LOVES TRAVEL STOP #726,I-25 EXIT 191,Belen,NM,580,3.52233333,34.6566,-106.79618
70191,LOVES TRAVEL STOP #734,"I-44, EXIT 5 & US-70",Randlett,OK,770,3.12066666,34.17068,-98.50417
70192,LOVES TRAVEL STOP #720,"I-49, EXIT 94 & SR-1",Boyce,LA,730,3.174,31.38467,-92.66414
70207,PILOT TRAVEL CENTERS #1344,I-20 EXIT 425,Fort Worth,TX,630,2.909,32.68117,-97.39341
70208,GOLDEN GATE PETRO,SR-648,Sparks,NV,966,3.98566666,39.52781,-119.76016
70209,PUMP N PETES #42,"I-49, EXIT 66 & CR-K",Jasper,MO,416,3.199,37.33643,-94.2922
70210,CASEYS #3889,SR-29 & CR-1350,Henry,IL,368,3.349,41.11881,-89.36958
70214,RACETRAC #688,I-20 & SR-6,Lithia Springs,GA,18,2.97233333,33.77297,-84.60348
70216,PILOT TRAVEL CENTER #1110,I-25 & SR-105,Monument,CO,803,3.639,39.09228,-104.86372
70216,PILOT #1110,I-25 & SR-105,Monument,CO,803,3.579,39.09228,-104.86372
70217,MR GAS #20,I-84 EXIT 165,Jerome,ID,785,3.40733333,42.72693,-114.55068
70218,LOVES TRAVEL STOP #725,I-69 & SR-260,Hanson,KY,490,3.599,37.41728,-87.48205
70219,LOVES TRAVEL STOP #709,US-59 & SR-116,Lufkin,TX,610,3.649,31.34071,-94.69095
70220,LOVES TRAVEL STOP #497,"I-40, EXIT 154 & US-64",Statesville,NC,46,3.689,35.78429,-80.88548
70221,PILOT #1092,CR-70 E,Cedar Rapids,IA,380,3.779,41.97646,-91.67346
70221,PILOT TRAVEL CENTER #1092,CR-70 E,Cedar Rapids,IA,380,3.779,41.97646,-91.67346
70222,GOOD TO GO #45,"US-52 & SR-55, SR-18",Fowler,IN,375,3.699,40.60561,-87.30709
70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.089,42.96839,-83.72551
70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.289,42.96839,-83.72551
70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.259,42.96839,-83.72551
70224,GOLDEN GATE PETROLEUM,I-70 EXIT 42,Palisade,CO,810,3.549,39.11946,-108.36469
70225,Union 76 Pilot,US-130,Riverton,NJ,105,3.999,39.9885,-75.00909
70227,LOVES TRAVEL STOP #724,"I-75, EXIT 414 & US-41",Lake City,FL,225,3.339,30.18482,-82.63944
70229,TA EXPRESS HENDERSON #969,I-11 EXIT 15A,Henderson,NV,910,3.639,35.97001,-114.91362
70232,RUTTERS #73,"I-81, EXIT 8 & CR-32   ",Inwood,WV,70,3.659,39.41015,-78.03014
70233,RUDS,SR-31 & I-94 EXIT 127,New Salem,ND,390,3.499,46.86014,-101.41769
70236,LOVES TRAVEL STOP #733,"I-25, EXIT 347",Las Vegas,NM,580,3.489,35.69651,-105.11233
70238,ROAD RANGER #275,"I-10, EXIT 400 & US-277",Sonora,TX,740,3.549,30.57771,-100.64895
70239,GOOD 2 GO #717,"I-25, EXIT 145",Colorado Springs,CO,803,3.479,38.87915,-104.83579
70240,MAVERIK COUNTRY STORE #370,"I-15, EXIT 10",Saint George,UT,910,3.5415,37.108,-113.59314
70241,MAVERIK COUNTRY STORE #460,SR-88,Minden,NV,966,3.52566666,38.94665,-119.77949
70242,ROAD RANGER #276,"I-35, EXIT 342A",Waco,TX,765,3.049,31.5513,-97.1221
70243,CASEYS #4415,US-68 & US-31W /SR-526,Bowling Green,KY,460,2.999,36.99206,-86.42762
70245,YESWAY #1168,US-287 & CR-368,Iowa Park,TX,770,2.889,33.96619,-98.6703
70246,7-Eleven #37565,SR-944 & SR-9,Miami,FL,95,3.249,25.78216,-80.2395
70247,EXXON DBA ONE9 #1416,I-20 EXIT 458,Dallas,TX,630,2.99233333,32.67095,-96.97585
70249,Caseys #4466,US-231 & SR-100,Scottsville,KY,460,3.31233333,36.75309,-86.18896
70251,Marathon,SR-42 & US-49,Hattiesburg,MS,620,3.03233333,31.38173,-89.3687
70254,LOVES TRAVEL STOP #732,I-70 & CR-829,Abilene,KS,523,3.76233333,38.48828,-97.2254
70255,J&H  FAMILY STORE #152,SR-55,Cadillac,MI,344,3.259,42.33171,-83.04514
70255,J&H  FAMILY STORE #152,SR-55,Cadillac,MI,344,3.559,42.33171,-83.04514
70256,PILOT TRAVEL CENTER #1128,SR-60,Bartow,FL,140,3.599,27.90957,-81.77514
70256,PILOT #1128,SR-60,Bartow,FL,140,3.599,27.90957,-81.77514
70257,LOVES TRAVEL STOP #739,I-2,Donna,TX,639,3.649,26.18197,-98.05096
70258,CASEYS #3677,US-59 & SR-30,Slayton,MN,530,3.299,43.99356,-95.94889
70262,ASAP GENERAL STORE #332,US-70 & US-377,Madill,OK,569,3.01566666,34.09281,-96.7642
70263,ENMARKET #769,US-301,Statesboro,GA,195,3.699,32.38911,-81.82877
70265,Speedee Mart # 2875,I-80 & CR-238,Milford,NE,413,3.43233333,40.69832,-97.04444
70266,PILOT #1161,I-20,Odessa,TX,710,3.56566666,31.73732,-102.59113
70267,LOVES TRAVEL STOP #728,"I-5, EXIT 238 & SR-164",Albany,OR,935,3.84733333,44.70136,-123.05383
70268,CASEYS #3396,SR-92 & SR-149,Sigourney,IA,380,3.36233333,41.3369,-92.18093
70269,CASEYS #3589,"I-29, EXIT 2",North Sioux City,SD,527,3.059,42.52168,-96.49918
70270,CASEYS #3685,US-50/US400  & SR-25,Lakin,KS,525,3.19233333,37.94543,-101.25875
70271,CASEYS #1160,US-20,Plainview,NE,470,3.229,42.3508,-97.79401
70273,SPEEDWAY #5457,"I-264 E, EXIT 14 & SR-864 N",Louisville,KY,415,3.029,38.19823,-85.70387
70274,Kwik Star #920,US-18 & US-69,Garner,IA,433,3.399,43.10491,-93.63612
70276,STAR EXPRESS #5,US-301 & SR-648,Petersburg,VA,180,3.049,37.22044,-77.38318
70277,KWIK TRIP #595,SR-46,Amery,WI,448,3.56066666,45.30123,-92.36422
70278,KWIK TRIP #923,"I-41, EXIT 146 & CR-N",Little Chute,WI,582,3.269,44.28665,-88.31705
70279,KWIK TRIP #926,SR-19 & SR-21,New Prague,MN,448,3.29066666,44.54365,-93.52156
70280,LOVES TRAVEL STOP #668,"I-25, EXIT 250 & SR-56",Berthoud,CO,800,3.39066666,40.30554,-105.07701
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.339,41.95999,-83.35377
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.239,41.95999,-83.35377
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.429,41.95999,-83.35377
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.489,41.95999,-83.35377
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.549,41.95999,-83.35377
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.389,41.95999,-83.35377
70282,PLEASANT SPRINGS TRAVEL,"I-39, EXIT 147 & CR-N",Cottage Grove,WI,420,3.39066666,43.07655,-89.1999
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.399,42.32303,-88.16473
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.479,42.32303,-88.16473
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.449,42.32303,-88.16473
70284,ROBINSON CORINTH IRVING,"I-395 N, EXIT 3",Corinth,ME,170,3.93233333,39.44867,-79.61087
70285,IRVING MAINWAY,SR-16 E,Dover Foxcroft,ME,170,3.86566666,45.18651,-69.23736
70286,ROBINSONS IRVING,SR-7,Corinna,ME,170,3.93233333,44.91119,-69.26503
70287,LOVES TRAVEL STOP #710,US-31 & SR 28,Tipton,IN,457,3.84733333,40.28353,-86.01265
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.62000927,50.04131,-110.67735
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.61898985,50.04131,-110.67735
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.63022827,50.04131,-110.67735
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.6295456,50.04131,-110.67735
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.62238967,50.04131,-110.67735
70290,FLYING J #868,TCH 1,Medicine Hat,AB,50,4.62102914,50.04131,-110.67735
70291,LOVES TRAVEL STOP #723,"I-80, EXIT 310 & CR-322",Laramie,WY,795,3.61566666,41.04014,-105.80321
70292,FLYING J #1171,I-15,Mesquite,NV,910,3.70566666,36.78268,-114.13801
70293,KWIK TRIP #922,US-8,Cameron,WI,295,3.664,45.40837,-91.69451
70295,SPEEDWAY #8080,I-69 & US-20,Angola,IN,465,3.599,41.66459,-85.02764
70296,MAVERIK COUNTRY STORE #573,SR-68 & SR-154,Riverton,UT,835,3.13566666,40.5589,-111.97718
70297,KWIK STAR #509,SR-169 & BUS-20,Fort Dodge,IA,433,3.20233333,42.50453,-94.17079
70298,LOVES TRAVEL STOP #740,"I-95, EXIT 38 & SR-68",Yemassee,SC,42,3.419,32.63212,-80.88179
70299,Mr Fuel dba Pilot Express #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,30.25865,-81.51799
70299,PILOT EXPRESS #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,30.25865,-81.51799
70299,Mr Fuel Travel Center dba Pilot Express #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,30.25865,-81.51799
70300,PILOT #1194,I-10 & US-60,Phoenix,AZ,930,6.039,33.46296,-112.19499
70300,PILOT DEALER #1194,I-10 & US-60,Phoenix,AZ,930,6.039,33.46296,-112.19499
70301,GOLDEN GATE TRUCKSTOP,I-80 & SR-535,Elko,NV,787,3.599,40.82955,-115.7667
70302,KWIK TRIP #117,CR-9 & CR-4,Duluth,MN,334,3.499,46.80323,-92.10924
70303,Kwik Star #1004,US-63,Waterloo,IA,565,3.574,42.47739,-92.3864
70304,Rusty Lantern,"I-95, EXIT 109A & SR-202",Augusta,ME,170,3.88733333,44.31081,-69.80876
70305,LOVES TRAVEL STOP #737,I-40/US-270,El Reno,OK,483,3.344,35.50129,-97.946
70306,KWIK STAR #1001,US-6,Newton,IA,320,3.249,41.69917,-93.0325
70307,KWIK TRIP #592,"I-35, EXIT 159 & CR-1",Rush City,MN,451,3.37733333,45.68474,-92.96234
70308,KWIK TRIP #946,SR-32,Pulaski,WI,582,3.45733333,44.67237,-88.23779
70309,PILOT #1165,SR-18 & SR-128,Jal,NM,593,3.36566666,32.12,-103.18953
70310,LANCASTER CONVENIENCE,US-2 & US-70,Lancaster,MA,34,3.70566666,44.48887,-71.56952
70311,RACING MART,SR-8,Adams,MA,215,3.699,42.37447,-71.05963
70313,Flyer's #3207,"SR-143, EXIT 2",Phoenix,AZ,930,3.389,33.43668,-111.97904
70314,CASEYS #2721,US-34,Lincoln,NE,413,3.3365,40.8136,-96.7013
70318,LOVES TRAVEL STOP #738,"I-30/US-67, EXIT 122 & SR-19/SR-11",Sulphur Springs,TX,723,3.309,33.14546,-95.55557
70319,SPEEDWAY #3650,"I-76, EXIT 11 & SR-261",Wadsworth,OH,305,3.699,41.04624,-81.688
70320,SPEEDWAY #7177,"I-24, EXIT 158 & SR-27",Jasper,TN,285,3.014,35.03984,-85.57894
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.759,32.97863,-115.54001
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.799,32.97863,-115.54001
70321,PILOT #1132,SR-171 & SR-78,Brawley,CA,900,4.859,32.97863,-115.54001
70321,PILOT #1132,SR-171 & SR-78,Brawley,CA,900,4.899,32.97863,-115.54001
70322,INDIAN HILL IRVING,SR 6,Greenville,ME,170,3.86566666,45.45573,-69.59271
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.589,40.12653,-87.78342
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.389,40.12653,-87.78342
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.489,40.12653,-87.78342
70324,LOVES TRAVEL STOP #729,CR-17 & US-20,Goshen,IN,465,3.72233333,42.23733,-74.31758
70325,KWIK STAR #927,US-169 & US-169 BUS/US-20 BUS,Fort Dodge,IA,433,3.20233333,42.48469,-94.20666
70326,PILOT #1207,"I-20, EXIT 79 & SR-464",Monahans,TX,710,3.46566666,31.57701,-102.88332
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.329,41.94031,-87.88509
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.379,41.94031,-87.88509
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.679,41.94031,-87.88509
70329,1 STOP TRAVEL PLAZA,US-14 & US-83,Pierre,SD,571,3.38233333,44.36675,-100.35372
70331,LOVES TRAVEL STOP #707,"I-64, EXIT 21",Covington,VA,185,3.649,37.79065,-79.88913
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20135966,43.78724,-79.89682
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20228691,43.78724,-79.89682
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20445208,43.78724,-79.89682
70333,KWIK STAR #932,"I-80, EXIT 143 & CR-S14",Altoona,IA,320,2.959,41.65064,-93.46457
70334,KWIK TRIP #1021,SR-11 & CR-E,Brodhead,WI,420,3.41566666,42.62951,-89.34237
70335,PILOT #1200,HWY 43,Valleyview,AB,80,4.62238967,55.05378,-117.28101
70336,SPEEDWAY #3962,"I-39,  EXIT 3 & SR-9",Roscoe,IL,293,3.469,42.45139,-88.99463
70337,LOVES TRAVEL STOP #700,I-10 EXIT 404 & SR-467,Sonora,TX,710,3.64733333,30.57756,-100.6427
70338,LOVES TRAVEL STOP #747,"I-75, EXIT 90",Sidney,OH,411,3.34566666,40.26442,-84.18296
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.78709821,49.3804,-115.3112
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.79697943,49.3804,-115.3112
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.78815497,49.3804,-115.3112
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.7895647,49.3804,-115.3112
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.79768679,49.3804,-115.3112
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.78604192,49.3804,-115.3112
70340,PIT STOP,SR-53 & SR-74,Joliet,IL,399,3.499,41.52539,-88.08012
70341,LOVES TRAVEL STOP #741,US-29,Reidsville,NC,65,3.999,36.25289,-79.66095
70342,AF TRUCK CENTER,"I-294, EXIT 33 & SR-64",Melrose Park,IL,293,3.459,41.9082,-87.83946
70343,PILOT TRAVEL CENTER #1103,"I-5, EXIT 208 & SR-530",Arlington,WA,962,4.559,48.20029,-122.12486
70344,KWIK TRIP #928,US-169,Princeton,MN,451,3.399,45.51912,-93.58315
70345,LOVES TRAVEL STOP #742,"I-196, EXIT 52",Holland,MI,406,4.089,42.78937,-86.1097
70346,Kwik Star #924,SR-17 & US-20 EXIT 140,Webster City,IA,433,3.20233333,42.44899,-93.82317
70349,WEIGELS #90,SR-139 & SR-66,Kodak,TN,405,3.199,35.95819,-83.59276
70350,CIRCLE K #2741859,CR-802,Brownsville,TX,665,3.029,33.07736,-86.05311
70351,MAVERIK COUNTRY STORE #606,US-91,Franklin,ID,825,3.579,42.01416,-111.80443
70352,KWIK TRIP #1019,CR-5 & SR-65,Isanti,MN,448,3.474,45.49294,-93.23685
70353,ASAP General Store #314,"US-62, US-81, SR-9",Chickasha,OK,483,3.13233333,35.06022,-97.96485
70357,Certified Oil #400489,"I-71, EXIT 104",Columbus,OH,315,3.409,39.91374,-83.01714
70358,FOOD N FUEL #25,SR-15 & US-12,Milbank,SD,248,3.369,45.21895,-96.6408
70359,PILOT # 1185,"I-15, EXIT 9   3",Littlefield,AZ,910,3.689,36.89511,-113.91191
70359,PILOT DEALER #1185,"I-15, EXIT 9   3",Littlefield,AZ,910,3.709,36.89511,-113.91191
70360,MAVERIK COUNTRY STORE #595,"I-84, EXIT 28",Caldwell,ID,785,3.369,43.67342,-116.68211
70361,MAVERIK COUNTRY STORE #599,US-89 & CR-122,Thayne,WY,825,3.669,42.93885,-110.9717
70366,FAST STOP,US-41,Escanaba,MI,360,3.399,45.75955,-87.07709
70371,KENT KWIK #440,US-277,Haskell,TX,575,3.539,33.16501,-99.72768
70373,KWIK TRIP #791,US-45 & SR-54,New London,WI,582,3.484,44.40988,-88.82388
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.449,39.87672,-88.95662
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.489,39.87672,-88.95662
70375,QUIKTRIP #1853,US-81,Decatur,TX,630,2.899,33.18292,-97.5503
70376,QUIKTRIP #1935,SR-183,Dallas,TX,630,2.97566666,32.82252,-96.87876
70377,WEIGELS #81,I-81 & SR-32,Morristown,TN,405,3.259,36.22024,-83.25631
70379,SPEEDWAY #7209,US-411 & SR-20,Cartersville,GA,18,3.11566666,34.16522,-84.79542
70380,LOVES TRAVEL STOP #714,"I-85, EXIT 29",Charlotte,NC,46,3.52233333,35.18337,-81.40685
70383,SPEEDWAY #4400,I-10 & SR-59,Loxley,AL,715,3.28233333,30.62599,-87.75299
70385,LONGHORN EXPRESS,US-70,Ardmore,OK,253,3.009,34.13791,-97.12086
70388,PILOT #1205,"I-20, EXIT 80",Monahans,TX,710,3.46566666,31.57342,-102.89766
70389,PILOT #1145,SR-191,Midland,TX,710,3.56566666,31.98459,-102.20887
70390,FLYING J #1206,SR-302 & CR-313,Kermit,TX,710,3.25566666,31.85245,-103.06821
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.299,37.90124,-88.94658
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.199,37.90124,-88.94658
70403,MAVERIK COUNTRY STORE #607,"I-90, EXIT 1",Post Falls,ID,970,3.37566666,47.69985,-117.02364
70404,MAVERIK COUNTRY STORE #602,"I-25 EXIT, 138",Colorado Springs,CO,803,3.289,38.80026,-104.79969
70405,LOVES TRAVEL STOP #760,SR-18 & SR-234,Eunice,NM,593,3.329,32.54925,-103.12789
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.749,41.92215,-89.06996
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.849,41.92215,-89.06996
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.639,40.80907,-73.17854
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.539,40.80907,-73.17854
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.599,40.80907,-73.17854
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,4.039,40.82342,-72.98973
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.639,40.82342,-72.98973
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.539,40.82342,-72.98973
70409,SPEEDWAY #6512,"I-196, EXIT 49 & SR-40",Holland,MI,456,3.899,42.78937,-86.10966
70410,SPEEDWAY #4107,I-285 & US-78,Stone Mountain,GA,18,3.529,33.82178,-84.16184
70411,MARATHON,SR-72,Elberton,GA,16,3.899,34.08587,-82.93601
70413,CASEYS #3782,US-169 & SR-2,Mount Ayr,IA,320,3.164,40.71108,-94.26817
70415,GARDEN TRUCK STOP,SR-55 /EXIT 35,Vineland,NJ,150,3.999,39.48619,-75.02614
70416,ALLSUPS CONVENIENCE STORE #2361,US-54 & US-287,Stratford,TX,585,2.95733333,36.33168,-102.07305
70417,CASEYS #3434,US-63,Denver,IA,565,3.499,42.66353,-92.34104
70419,FUEL AMERICA TRAVEL CENTER,I-35 EXIT 24,Laredo,TX,693,3.099,27.68478,-99.46364
70420,Circle K #2709302,SR-67,Decatur,AL,615,3.50733333,34.57712,-87.01818
70421,CASEYS #3581,US-62/US-67,Corning,AR,695,3.28233333,36.41135,-90.59544
70422,CIRCLE K #2741675,"I-10, EXIT 134",Tolleson,AZ,930,3.519,33.46146,-112.27216
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.649,42.06527,-88.41642
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.449,42.06527,-88.41642
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.459,42.06527,-88.41642
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.549,42.06527,-88.41642
